"jobTitle","company","meanPay"
"Special Education Teacher","Peoria Unified School District","$42,290/yr"
"Special Education Teacher","Knox County Schools","$48,898/yr"
"Assistant to Higher Education Officer","CUNY (City University of New York)","$49,472/yr"
"Educational Sales Representative","Music & Arts Center","$43,195/yr"
"Education Assistant - Hourly","Bright Kids NYC","$14/hr"
"Special Education Teacher","Perspectives Charter Schools","$52,908/yr"
"Education Specialist","Pearson","$76,989/yr"
"Health Educator","Prime Healthcare Services","$43,884/yr"
"Special Education Teacher","Washoe County Schools","$47,820/yr"
"Special Education Teacher","Responsive Education Solutions","$46,804/yr"
"Special Education Paraprofessional","Gwinnett County Public Schools","$16,678/yr"
"Generalist In Middle Childhood Education Teacher","New York City Department of Education","$54,394/yr"
"Special Education Teacher","Pearson","$59,099/yr"
"Education Consultant","NetSuite","$82,504/yr"
"Special Education Teacher","Shepherd University","$36,669/yr"
"Special Education Teacher","Guilford County Schools","$48,040/yr"
"Health Education Manager - Hourly","Quality Professional Nursing","$35/hr"
"Special Education Teacher","Pasco County Schools","$43,342/yr"
"Special Education Teacher - Middle School","Baltimore City Public School System","$64,200/yr"
"Special Education Teacher","Clay County School District","$41,028/yr"
"Clinical Nurse Educator","Teva Pharmaceuticals","$100,138/yr"
"Education Manager","Discovery, Inc.","$74,870/yr"
"Education Development Specialist - Hourly","Better Chinese","$25/hr"
"Physical Education Teacher","Nobel Learning Communities","$48,811/yr"
"Special Educator","Prince Georges County Public Schools (MD)","$61,108/yr"
"Special Education Teacher","Stockton USD","$55,797/yr"
"Master Educator","DC Public Schools","$99,965/yr"
"Physical Education Teacher","Metropolitan Nashville Public Schools","$49,275/yr"
"Special Education Teacher","Clint Independent School District","$53,375/yr"
"Special Education Teacher - Hourly","EBS Healthcare","$29/hr"
"Special Education Teacher - Hourly","Yazoo City Municipal School District","$25/hr"
"Education Coordinator","SmithBucklin","$54,359/yr"
"Special Education Teacher","Garland Independent School District","$53,980/yr"
"Special Education Teacher","Parkland Preparatory Academy","$45,903/yr"
"Special Education Teacher, Secondary School","Tuba City Unified Schools","$43,328/yr"
"Nurse Educator","Cigna","$47,516/yr"
"Education Consultant","Lands' End","$78,660/yr"
"Special Education Teacher","Springfield Public Schools (Missouri)","$47,788/yr"
"Special Education Teacher - Monthly","Savannah Chatham County BOE","$4,130/mo"
"Education Director - Hourly","Boys & Girls Clubs of America","$14/hr"
"Secondary Education Teacher, Public Schools","Albuquerque Public Schools","$36,052/yr"
"Educational Technologist","NYU (New York University)","$62,306/yr"
"Software Education Department Representative","Reynolds and Reynolds","$40,968/yr"
"Special Education Teacher","The Menta Group","$44,909/yr"
"Special Education Teacher","Galena Park ISD","$50,671/yr"
"Special Education Teacher","Berkeley County School District","$41,580/yr"
"Special Education Teacher","Phoenix Union High School District","$50,692/yr"
"Health Educator","Charles B. Wang Community Health Center","$47,531/yr"
"Education Services Facilitator","Zeiders Enterprises","$46,219/yr"
"Special Education Teacher, Elementary School","Northampton County Public Schools","$39,448/yr"
"Special Education Teacher","Cesar Chavez Public Charter Schools","$53,720/yr"
"Educator/Counselor - Hourly","Community Systems","$21/hr"
"Special Education Teacher","Kennedy Children’s Center","$57,516/yr"
"Senior Education Consultant","Allstate","$75,375/yr"
"Special Education Teacher - Conductor","Standing Tall","$67,052/yr"
"Assistant Professor - Educator","University of Cincinnati","$58,000/yr"
"Community Service and Health Education Officer - Hourly","Nurse Match","$28/hr"
"Special Education Teacher","Paterson Public Schools","$59,570/yr"
"Special Education Teacher","Mosaica Education","$43,873/yr"
"Health Educator","Verve Health","$32,177/yr"
"Special Education Teacher, Elementary","East Baton Rouge Parish School System","$54,182/yr"
"High School Special Education Teacher","Evangeline Parish Schl Bd Sys","$50,454/yr"
"Special Education Teacher","Pinon Unified School District 4","$41,575/yr"
"Consultant, Education","New Era Technology","$90,693/yr"
"Special Education Teacher","Berryessa Union School District","$73,870/yr"
"Special Education Teacher","GREENWOOD PUBLIC SCHOOL DISTRICT","$41,836/yr"
"Education and Training Manager","US Air Force","$66,156/yr"
"Special Educator","Baltimore City Public School System","$64,289/yr"
"Education Consultant","Steelcase","$75,736/yr"
"Special Education Teacher, Elementary School","Norfolk Public Schools","$44,801/yr"
"Special Education Teacher","Santa Fe Public Schools","$36,821/yr"
"Health Educator","UT Health San Antonio","$29,494/yr"
"Special Education Teacher","Spectrum Center","$70,110/yr"
"Special Education Teacher","Community Services for Autistic Adults and Children","$70,734/yr"
"Nurse Educator","Sedgwick Claims Management Services","$43,876/yr"
"Educational Coordinator - Music Systems Curriculum","FORTISSIMO MUSIC CONSERVATORY","$52,779/yr"
"Special Education Teacher","GALLUP MCKINLEY COUNTY SCHOOLS","$51,151/yr"
"Special Education Teacher","Little Citizens Westside Academy","$46,915/yr"
"Special Education Teacher","Southwest Key Programs","$49,792/yr"
"Physical Education Teacher","Aspire Public Schools","$57,751/yr"
"Special Education Teacher","KIPP DC","$70,769/yr"
"Bilingual Education Teacher","Tejano Center for Community Concerns","$47,038/yr"
"Bilingual Education Teacher","Galena Park ISD","$51,812/yr"
"Special Education Teacher","CEDAR UNIFIED SCHOOL DISTRICT # 25","$39,462/yr"
"Special Education Teacher, Secondary School","Washington County Schools","$38,878/yr"
"Educational Consultant","Pearson","$69,090/yr"
"Education Specialist","MicroStrategy","$69,289/yr"
"Nutrition Educator","University of Wisconsin - Extension","$31,922/yr"
"Special Education Teacher","Anchorage School District","$62,880/yr"
"Special Education Teacher","Galveston Independent School District","$51,289/yr"
"Educational Administrator","Sonoran Science Academy","$63,771/yr"
"Cosmetology Educator - Hourly","Empire Education Group","$17/hr"
"Special Education Teacher","Child School","$57,248/yr"
"Physical Education Teacher","Noble Network of Charter Schools","$56,065/yr"
"Education Consultant","Bloomingdale's","$79,627/yr"
"Special Education Teacher","Kansas City 33","$42,368/yr"
"Education Advisor","Kaplan University","$41,584/yr"
"Special Education Teacher","Success Academy Charter Schools","$66,994/yr"
"Special Education Teacher","EBS Healthcare","$55,462/yr"
"Special Education Teacher","East Carroll Parish School","$35,404/yr"
"Special Education Teacher","Baldwin County Public Schools","$42,188/yr"
"Higher Education Sales Representative","McGraw-Hill","$72,784/yr"
"Special Education Teacher","Manassas City Public Schools","$52,164/yr"
"Special Education Teacher","Roosevelt School District","$47,302/yr"
"Special Education Teacher","Green Dot Public Schools","$55,061/yr"
"Technology Education Teacher","New York City Department of Education","$53,623/yr"
"Teacher Secondary Education","Broward County Schools","$46,098/yr"
"Education Specialist","Robert Half","$127,749/yr"
"Special Education Teacher","Greenville County Schools","$37,261/yr"
"Special Education Teacher","Savannah Chatham County BOE","$41,295/yr"
"Physical Education Teacher","Camelot Education","$49,548/yr"
"Special Education Teacher","Denton Independent School District","$53,777/yr"
"Education Consultant","Bass Pro Shops","$67,490/yr"
"Special Education Teacher","Kansas City Kansas Public Schools","$43,807/yr"
"Secondary Special Education Teacher","United Independent School District","$53,503/yr"
"Special Education Teacher - Elementary","Prince Georges County Public Schools (MD)","$63,522/yr"
"Community Service and Health Education Officer","United Staffing Registry","$39,382/yr"
"Education Associate","South Carolina Department of Education","$65,248/yr"
"Early Childhood Education Teacher","Prince George's County","$54,047/yr"
"Special Education Teacher","Birch Family Services","$59,422/yr"
"Preschool Special Education Teacher","Southeast Child Development Center","$52,870/yr"
"Health Education Manager","Palm Gardens Nursing Home","$49,972/yr"
"Special Education Teacher","Douglas County School District (CO)","$59,485/yr"
"Educator III - Hourly","SeaWorld Parks & Entertainment","$11/hr"
"Educational Representative","ITT Technical Institute","$47,823/yr"
"Special Education Coordinator","Uncommon Schools","$78,676/yr"
"Community Education Manager","Horizon Health","$51,140/yr"
"Education Consultant","Humana","$61,626/yr"
"Assistant Professor (Clinician-educator)","University of Chicago","$197,585/yr"
"Health Educator","Anthem","$59,378/yr"
"Special Education Paraprofessional - Hourly","San Francisco Unified School District","$21/hr"
"Certified Special Education Teacher","Arbor Education and Training","$49,878/yr"
"Education Director","The Goddard School","$43,307/yr"
"Education Manager","Sephora","$47,722/yr"
"Nurse Educator","AmeriHealth Caritas","$44,288/yr"
"Special Education Assistant - Hourly","Minneapolis Schools","$18/hr"
"Special Education Teacher","Minneapolis Schools","$56,253/yr"
"Education Coordinator","C2 Education","$40,063/yr"
"Special Education Teacher","La Joya ISD","$67,469/yr"
"Education Consultant","New Horizons Computer Learning Centers","$41,431/yr"
"Special Education Teacher, Elementary School","Hawaii State Department of Education","$49,043/yr"
"Special Education Teacher","Waukegan Public School District","$60,494/yr"
"Special Education Teacher","Fort Worth Independent School District","$56,062/yr"
"Principal Education Consultant","Capital One","$94,531/yr"
"Nurse Educator","Humana","$45,807/yr"
"Special Education Teacher","Indianapolis Public Schools","$43,106/yr"
"Business Education Teacher","New York City Department of Education","$54,241/yr"
"Special Education Teacher","Elwyn","$44,294/yr"
"Special Education Teacher","Achievement Prep","$60,516/yr"
"Special Education Teacher, Elementary School","VI DOE","$54,330/yr"
"Para Educator - Hourly","Bellevue School District","$18/hr"
"Clinical Nurse Educator - Contractor","Publicis Touchpoint Solutions","$107,487/yr"
"Bilingual Elementary Education Teacher","Cleveland Independent School District","$44,862/yr"
"Elementary Special Education Teacher","East Baton Rouge Parish School System","$53,241/yr"
"Special Education Teacher","Klein ISD","$56,705/yr"
"Education Administrator","Foundation For Sat Ii Korean","$59,674/yr"
"Special Education Teacher","State of Wisconsin","$57,796/yr"
"Associate In Physical Education","Columbia University","$53,788/yr"
"Geek Squad, Technology Education Agent (TEA) - Hourly","Best Buy","$16/hr"
"Assistant Professor, Education","Winona State University","$59,105/yr"
"Special Education Teacher","Rochester City School District","$54,242/yr"
"Operations Manager - Education, Dining Services","Sodexo USA","$72,710/yr"
"Special Education Teacher","May Institute","$54,453/yr"
"Health Educator","Molina Healthcare","$52,748/yr"
"Educational Knowledge Consultant","GLOBAL ENTREPRENEURS NETWORK","$77,337/yr"
"Physical Education Teacher","Horizon Science Academy Dayton","$45,527/yr"
"Education Consultant","World Book","$56,369/yr"
"Education Director - Hourly","Cal America Education Institute","$27/hr"
"Special Education Teacher","Sioux Falls School District No 49-5","$43,850/yr"
"Special Education Teacher","YES Prep Public Schools","$55,465/yr"
"Assistant Professor, Education","Macon State College","$69,634/yr"
"Special Education, Speech and Hearing","Ravenswood School District","$70,654/yr"
"Education Consultant","Promethean World","$60,566/yr"
"Special Education Teacher","Fairfield-Suisun Unified School District","$70,823/yr"
"Nurse Practice Educator - Hourly","Genesis HealthCare","$36/hr"
"Special Education Elementary School Teacher","Ravenswood School District","$72,643/yr"
"Patient Education Consultants","ClearChoice Dental Implant Centers","$77,125/yr"
"Education Program Specialist","Ohio Department of Education","$57,780/yr"
"Nutrition Educator","The University of Massachusetts Amherst","$41,921/yr"
"Special Education Teacher","Boulder Valley School District","$57,539/yr"
"Special Education Teacher","Appleton","$62,297/yr"
"Peer Educator - Hourly","University of Texas at Arlington","$10/hr"
"Special Education Teacher, Elementary School","Greene County Schools","$36,173/yr"
"Special Education Teacher","Memphis City Schools","$53,677/yr"
"Associate Professor (Clinician-educator)","Wayne State","$126,509/yr"
"Education Coordinator - Hourly","Kindred Healthcare","$43/hr"
"Health Educator","Evolent Health","$55,194/yr"
"Special Education Teacher","St. Helena Parish SD","$43,634/yr"
"Education Program Consultant","Louisiana Department of Education","$66,834/yr"
"Senior Education Consultant","Blackbaud","$72,373/yr"
"Research Education Analyst","RTI International","$82,257/yr"
"Special Education Teacher","Chester County Intermediate Unit","$60,532/yr"
"Clinical Health Educator - Hourly","Oplv","$20/hr"
"Museum Educator","The Chicago Academy of Sciences and its Peggy Notebaert Nature Museum","$33,705/yr"
"In-service and Health Educator","Therapy Experts","$37,937/yr"
"Special Education Teacher","Alvin Independent School District","$52,335/yr"
"Special Education Teacher","Amarillo Independent School District","$48,194/yr"
"Special Education Teacher","Y.A.L.E. School","$53,835/yr"
"Special Education Teacher, Elementary School","United Independent School District","$45,744/yr"
"Educational Specialist","Richard D Abbey Phd Psychologist A Professional Co","$88,382/yr"
"Special Education Teacher, Elementary School","Fairfax County Public Schools","$60,074/yr"
"Special Education Teacher Assistant - Hourly","Williamson County Schools","$13/hr"
"Educational Coordinator","Raindrop Turkish House","$43,961/yr"
"Special Education Teacher, Secondary School","Roanoke City Public Schools","$42,502/yr"
"Health Educator","WellPoint","$54,557/yr"
"Education Consultant","SAP","$92,597/yr"
"Special Education Teacher","Special Sprouts","$56,269/yr"
"Special Education Teacher","Florence Unified School District","$45,367/yr"
"Special Education Teacher","Clayton County public Schools","$47,066/yr"
"Elementary Special Education Teacher","Corsicana ISD","$47,228/yr"
"Special Education Teacher","Little Rock School District","$46,820/yr"
"Special Education Teacher","Montebello USD","$56,246/yr"
"Assistant Professor (Clinician-educator)","University of Pennsylvania","$188,223/yr"
"Health Educator-care Management Team","Family Physicians Group","$44,631/yr"
"Special Education Teacher","Lawrence Public Schools","$52,189/yr"
"Physical Education Teacher","Friends Seminary","$54,379/yr"
"Special Education Teacher","BASIS.ed","$46,985/yr"
"Health Educator","IBN SINA FOUNDATION","$37,268/yr"
"Middle School Special Education Teacher","Chicago Public Schools","$70,632/yr"
"Health Education Manager","NY Health Department","$46,980/yr"
"Special Education Teacher","Aldine Independent School District","$67,483/yr"
"Education Manager","Tutor Time Child Care Learning Center","$57,431/yr"
"Physical Education and Sports Instructor","North American Sports Camps","$44,600/yr"
"Special Education Teacher","Uplift Education","$49,893/yr"
"Para Educator - Hourly","Heartspring","$12/hr"
"Director of Education","The Goddard School","$47,406/yr"
"Special Education Teacher","Aspire Public Schools","$51,846/yr"
"Director of Education","Ancora Education","$70,026/yr"
"Community Health Educator - Hourly","Humana","$19/hr"
"Director of Educational Programs","Concept Schools","$86,716/yr"
"Military Education Coordinator","University of Maryland Global Campus","$50,659/yr"
"Education Coordinator - Hourly","Fresenius Medical Care - North America","$36/hr"
"Music Education Teacher","Miami Dade Public Schools","$49,332/yr"
"Special Education Teacher","SASED","$63,735/yr"
"Health Educator","Planned Parenthood","$41,183/yr"
"Health Educator","Georgia Department of Public Health","$40,834/yr"
"Education Administrator","Canzion Institute of Music","$120,005/yr"
"Educational Manager","College Board","$88,387/yr"
"Analyst Higher Education","Huron Consulting Group","$87,246/yr"
"Educational Assistant - Hourly","Multnomah Education Service District","$18/hr"
"Special Education Elementary School Teacher","Albuquerque Public Schools","$44,196/yr"
"Early Education Teacher","Prince Georges County Public Schools (MD)","$59,325/yr"
"Kindergarten Teacher (Physical Education)","Starbright School","$48,608/yr"
"Special Education Teacher","Pasadena Independent School District","$64,306/yr"
"Education Specialist","Aspire Public Schools","$66,245/yr"
"Special Education Teacher","Provo School District","$40,519/yr"
"Special Education Teacher","Brevard County Public Schools","$43,451/yr"
"Pharmacist/Drug Education Coordinator","Kaiser Permanente","$169,820/yr"
"Special Education Teacher, Learning Disabled - Hourly","The Foundation Academy","$20/hr"
"Special Education Teacher","Bryan Independent School District","$47,150/yr"
"Education Administrator","Magnolia Public Schools","$89,108/yr"
"Education Coordinator - Hourly","Vatterott College","$21/hr"
"Education Senior Associate","SmithBucklin","$47,072/yr"
"Health Educator - Hourly","WellPoint","$28/hr"
"Nurse Educator - Hourly","MISSION NURSING & REHABILITATION CENTER","$30/hr"
"Special Education Teacher, Elementary School","School District of Philadelphia","$66,929/yr"
"Middle Special Education Teacher","Baltimore City Public School System","$71,589/yr"
"Special Education Teacher","Scholars Academies","$53,098/yr"
"Special Education Teacher","Kennedy Krieger Institute","$49,853/yr"
"Dining Educator - Hourly","Aramark","$12/hr"
"Special Education Teacher","Westminster Public Schools","$57,716/yr"
"Early Childhood Education Specialist","Spanish Immersion Day School","$41,459/yr"
"Special Education Teacher","Paradise Valley Unified School District","$37,563/yr"
"Special Education Teacher","Kent School District","$57,052/yr"
"Special Education Teacher","ReNEW Schools","$45,747/yr"
"Community Health Educator","Cambridge Health Alliance","$45,789/yr"
"Special Education Teacher","SCCPSS","$52,221/yr"
"Adult Education Teacher - Hourly","Los Angeles USD","$53/hr"
"Health Educator","Fox Chase Cancer Center","$42,558/yr"
"Special Education Teacher","Whiteriver Unified School District","$44,218/yr"
"Education Solutions Consultant","Elsevier","$55,959/yr"
"Special Education Teacher","Chester Upland School District","$72,938/yr"
"Special Education Teacher","WS/FCS","$44,153/yr"
"Physical Education Teacher","Fusion Academy","$66,444/yr"
"Education Consultant - Hourly","ESM","$13/hr"
"Educational Coordinator - Hourly","Todays Fresh Start Charter School","$17/hr"
"Elementary School Special Education Teacher","Bertie County Board of Education","$38,111/yr"
"Elementary Education Teacher","Prince George's County","$82,687/yr"
"Nutrition Educator","The Food Trust","$40,379/yr"
"Education Coach","Guild Education","$47,000/yr"
"Special Education Teacher","Marietta Charter School","$49,261/yr"
"Health Educator","International Rescue Committee","$60,182/yr"
"Community Services and Health Education Officer","United Staffing Registry","$47,122/yr"
"Special Education Teacher","Harmony Public Schools","$53,915/yr"
"Health Educator","Maryland Department of Health & Mental Hygiene","$48,073/yr"
"Bilingual Education Teacher","Fort Bend ISD","$55,606/yr"
"Education Consultant","Sun Tan City","$52,285/yr"
"Senior Education Consultant","CLA (CliftonLarsonAllen)","$86,385/yr"
"Special Education Teacher","Central Consolidated School District","$51,715/yr"
"Elementary Special Education Teacher","Norfolk Public Schools","$46,385/yr"
"Secondary Education Teacher","Prince Georges County Public Schools (MD)","$70,839/yr"
"Special Education Teacher","Arizona Autism Charter School","$39,314/yr"
"Director of Education - Hourly","Sylvan Learning Centers","$18/hr"
"Special Education Teacher","Scottsdale Unified School District","$47,608/yr"
"Assistant Professor, Education","Minnesota State Colleges and Universities","$59,155/yr"
"Special Education Classroom Assistant - Hourly","Chicago Public Schools","$25/hr"
"Education Consultant - Hourly","Education Sales Management","$17/hr"
"Elementary Special Education Teacher","Prince Georges County Public Schools (MD)","$78,378/yr"
"Physical Education Teacher","Achievement First","$62,040/yr"
"Education Specialist","Smithsonian","$64,049/yr"
"Educational Program Specialist","University of Georgia","$45,795/yr"
"Special Education Teacher","Spurwink Services","$40,162/yr"
"Education Advisor","Joined","$56,588/yr"
"Special Education Teacher - Monthly","Inglewood USD","$5,355/mo"
"Special Education Teacher","Worcester Public Schools","$71,276/yr"
"Senior Higher Education ERP Programmer","N2N Services","$67,295/yr"
"Associate Producer of Educational Programming","Everest Production","$43,047/yr"
"Director of Education","Boys & Girls Clubs of America","$40,858/yr"
"Senior Education Consultant","EMC","$111,456/yr"
"Education Support Specialist","Northern Virginia Community College","$40,236/yr"
"Education Consultant","Symantec","$82,108/yr"
"Senior Education Manager","Amazon","$98,191/yr"
"Education Manager","Amazon","$79,461/yr"
"Special Education Teacher","Sunnyside Unified District","$40,610/yr"
"In Store Educator - Hourly","Whole Foods Market","$21/hr"
"Special Education Teacher","North Kansas City Schools","$55,068/yr"
"Special Education Teacher","EdisonLearning","$58,522/yr"
"Special Education Teacher","Seattle Public Schools","$61,958/yr"
"Educational Supervisor","Tianping Group","$61,493/yr"
"Education Specialist","Newsela","$71,587/yr"
"Nurse Educator","WellCare","$46,784/yr"
"Special Education Teacher","Deer Valley Unified School District","$45,634/yr"
"Educational Specialist","Cheng and Tsui Company","$38,884/yr"
"Special Education Teacher","Leander ISD","$48,496/yr"
"Health Educator","MISSION NURSING & REHABILITATION CENTER","$44,365/yr"
"Special Education Teacher","Orange County Schools","$42,163/yr"
"Clinical Educator","VMS BioMarketing","$91,609/yr"
"Nurse Educator","Myers and Stauffer","$45,346/yr"
"Curator of Education","Florida Holocaust Museum","$59,629/yr"
"Special Education Teacher, Elementary School","Gadsden County Schools","$44,307/yr"
"Special Education Inclusion Teacher","Boston Renaissance Charter Public Shool","$53,202/yr"
"Health Educator","Mount Sinai Health System","$44,394/yr"
"Museum Educator","Brooklyn Museum","$51,373/yr"
"Life Skills Educator","Lawrence Hall","$30,737/yr"
"Secondary Special Education Teacher","Manassas City Public Schools","$54,210/yr"
"Special Education Teacher","Charles County Public Schools","$50,834/yr"
"Special Education Teacher","Prince William County Schools","$66,064/yr"
"Clinical Nurse Educator - Hourly","Health Care Providers","$37/hr"
"Education Manager","Universal Technical Institute","$82,876/yr"
"Special Education Teacher","Clear Creek ISD","$53,978/yr"
"Education Administrator - Preschool and Childcare - Hourly","Mohamad Obaidy","$19/hr"
"Consultant, Education - Hourly","LITERACY SUPPORT SYSTEMS","$88/hr"
"Special Education","San Mateo - Foster City School District","$48,497/yr"
"Special Education Paraprofessional","School District of Philadelphia","$20,068/yr"
"Special Education Teacher","Rocky Mountain Prep","$44,868/yr"
"Special Education Teacher","AlphaVista Services","$71,319/yr"
"Health Educator - Hourly","Planned Parenthood","$18/hr"
"Special Education Middle School Teacher","Wake County Public Schools","$51,608/yr"
"Elementary Special Education Teacher","Garland Independent School District","$51,318/yr"
"Special Education Teacher","Aurora Public Schools","$56,807/yr"
"Education Coordinator - Hourly","Boys & Girls Clubs of America","$13/hr"
"Program Coordinator (Educator)","Primary Source","$45,536/yr"
"Health Educator","Snow Companies","$40,367/yr"
"Education Consultant","F.A. Davis Company","$67,837/yr"
"Special Education Paraprofessional","Celebrate the Children School","$20,222/yr"
"Special Education Teacher","Apollo Adult Day Program","$51,080/yr"
"Assistant Professor, Education","Wilkes University","$57,863/yr"
"Special Education Teacher","Maryhaven Center of Hope","$45,356/yr"
"Special Education Teacher","Moss Point SD","$44,757/yr"
"Assistant Professor, Education","Texas A&M University","$62,085/yr"
"Special Education Teacher","Rock Creek Academy, Inc","$63,308/yr"
"Special Education Teacher","Mission Bay","$44,149/yr"
"Education Manager","Vanir Construction Management","$60,287/yr"
"Special Education Paraprofessional","Prince Georges County Public Schools (MD)","$32,481/yr"
"Director of Educational Programs","Design Arts Seminars","$61,074/yr"
"Special Education Teacher","Alexandria City Public Schools","$81,400/yr"
"Education Administrator","Willow Education","$95,587/yr"
"Education Advisor - Hourly","SoftRock","$14/hr"
"Health Educator","US Army","$59,071/yr"
"Assistant Director of Education","Huntington Learning Centers","$35,122/yr"
"Educational Counselor - Hourly","China Project Hope","$18/hr"
"Science Educator - Hourly","The Maritime Aquarium at Norwalk","$15/hr"
"Elementary School Special Education Teacher","San Mateo - Foster City School District","$78,045/yr"
"Special Education Teacher, Elementary School","Mastery Charter School","$73,431/yr"
"Special Education Teacher","Chesapeake Public Schools","$53,548/yr"
"Special Education Teacher","Beaumont ISD","$47,159/yr"
"Education Assistant","UT Southwestern Medical Center","$40,811/yr"
"Special Education Teacher","Hillside Family of Agencies","$43,753/yr"
"Special Education Teacher","Volusia County Schools","$39,029/yr"
"Business Education Teacher","Prince Georges County Public Schools (MD)","$71,333/yr"
"Special Education Teacher, Secondary School","Norfolk Public Schools","$42,618/yr"
"Health Educator - Hourly","Snow Companies","$19/hr"
"Special Education Teacher","New Mexico State University","$40,909/yr"
"Cosmetology Educator - Hourly","Regency Beauty Institute","$21/hr"
"Special Education Teacher","Newport News Public Schools","$47,167/yr"
"Senior Education Consultant","Sephora","$31,890/yr"
"Educational Program Coordinator","UT Southwestern Medical Center","$47,947/yr"
